"","replicate","stat"
"363",363,0.0416666666666666
"364",364,-0.0333333333333333
"365",365,-0.025
"366",366,0.0083333333333333
"367",367,0.0166666666666667
"368",368,0
"369",369,0.0416666666666666
"370",370,-0.0333333333333333
"371",371,0.025
"372",372,0
"373",373,-0.0833333333333334
"374",374,0.0083333333333333
"375",375,0.0416666666666666
"376",376,0.0416666666666666
"377",377,-0.0583333333333333
"378",378,-0.0166666666666667
"379",379,0.0666666666666667
"380",380,0.0583333333333333
"381",381,0.0166666666666667
"382",382,0.025
"383",383,0
"384",384,-0.0499999999999999
"385",385,-0.0333333333333333
"386",386,-0.0083333333333333
"387",387,-0.0083333333333333
"388",388,-0.025
"389",389,-0.0333333333333333
"390",390,0.0499999999999999
"391",391,0.0416666666666666
"392",392,0.025
"393",393,-0.0166666666666667
"394",394,-0.0083333333333333
"395",395,0.025
"396",396,0.0750000000000001
"397",397,0.0416666666666666
"398",398,0.0333333333333333
"399",399,0.0416666666666666
"400",400,-0.0333333333333333
"401",401,-0.0083333333333333
"402",402,-0.0416666666666666
"403",403,-0.0083333333333333
"404",404,-0.0083333333333333
"405",405,0.0833333333333334
"406",406,-0.0166666666666667
"407",407,-0.025
"408",408,0.0583333333333333
"409",409,-0.0333333333333333
"410",410,-0.0499999999999999
"411",411,0.0083333333333333
"412",412,0.0333333333333333
"413",413,0
"414",414,0.0416666666666666
"415",415,0.0416666666666666
"416",416,0.108333333333333
"417",417,-0.0499999999999999
"418",418,0.0499999999999999
"419",419,0.0333333333333333
"420",420,-0.0083333333333333
"421",421,-0.025
"422",422,0.0750000000000001
"423",423,0.0416666666666666
"424",424,-0.0333333333333333
"425",425,-0.0166666666666667
"426",426,0.0333333333333333
"427",427,0.025
"428",428,-0.0166666666666667
"429",429,0
"430",430,-0.025
"431",431,0.0499999999999999
"432",432,-0.0333333333333333
"433",433,0.0333333333333333
"434",434,0.0666666666666667
"435",435,0
"436",436,0.025
"437",437,0.0166666666666667
"438",438,-0.116666666666667
"439",439,0.1
"440",440,-0.0166666666666667
"441",441,0.0499999999999999
"442",442,0
"443",443,0.0166666666666667
"444",444,0.0333333333333333
"445",445,-0.0333333333333333
"446",446,0
"447",447,0.0583333333333333
"448",448,-0.025
"449",449,0.0916666666666667
"450",450,0
"451",451,-0.0833333333333334
"452",452,0.0666666666666667
"453",453,0.0583333333333333
"454",454,-0.0666666666666667
"455",455,0.0083333333333333
"456",456,0.0083333333333333
"457",457,-0.0666666666666667
"458",458,-0.0416666666666666
"459",459,-0.0166666666666667
"460",460,0.0083333333333333
"461",461,0.0166666666666667
"462",462,0.108333333333333
"463",463,0
"464",464,0
"465",465,-0.0083333333333333
"466",466,0.0166666666666667
"467",467,0.1
"468",468,0.025
"469",469,0.0166666666666667
"470",470,0.025
"471",471,0.0083333333333333
"472",472,0.0333333333333333
"473",473,-0.025
"474",474,0.025
"475",475,-0.0750000000000001
"476",476,-0.0916666666666667
"477",477,0.0333333333333333
"478",478,0
"479",479,0.0083333333333333
"480",480,0.0166666666666667
"481",481,-0.0166666666666667
"482",482,0.0166666666666667
"483",483,0.0166666666666667
"484",484,-0.0333333333333333
"485",485,0.0333333333333333
"486",486,0.025
"487",487,-0.0166666666666667
"488",488,-0.0499999999999999
"489",489,0.0083333333333333
"490",490,0.0499999999999999
"491",491,0
"492",492,-0.0333333333333333
"493",493,0.0333333333333333
"494",494,0.0083333333333333
"495",495,-0.0166666666666667
"496",496,-0.0083333333333333
"497",497,-0.0083333333333333
"498",498,-0.0333333333333333
"499",499,-0.0833333333333334
"500",500,-0.0333333333333333
"501",501,-0.025
"502",502,-0.025
"503",503,0.0416666666666666
"504",504,0.0083333333333333
"505",505,-0.0083333333333333
"506",506,0.0750000000000001
"507",507,0.0416666666666666
"508",508,0.108333333333333
"509",509,0.0499999999999999
"510",510,0.0166666666666667
"511",511,0.0666666666666667
"512",512,0.0083333333333333
"513",513,0.025
"514",514,0.0083333333333333
"515",515,0.025
"516",516,-0.025
"517",517,0.0166666666666667
"518",518,-0.0416666666666666
"519",519,-0.0416666666666666
"520",520,-0.0666666666666667
"521",521,0
"522",522,0.0166666666666667
"523",523,-0.025
"524",524,0.025
"525",525,-0.0166666666666667
"526",526,0.025
"527",527,0.0499999999999999
"528",528,0.0166666666666667
"529",529,-0.0666666666666667
"530",530,-0.0166666666666667
"531",531,0.0916666666666667
"532",532,0.0416666666666666
"533",533,-0.0166666666666667
"534",534,-0.0333333333333333
"535",535,-0.0083333333333333
"536",536,-0.0083333333333333
"537",537,0.0083333333333333
"538",538,0.0583333333333333
"539",539,-0.0333333333333333
"540",540,0.0583333333333333
"541",541,0.0333333333333333
"542",542,-0.0083333333333333
"543",543,0
"544",544,-0.0083333333333333
"545",545,-0.0333333333333333
"546",546,-0.0750000000000001
"547",547,0
"548",548,0.0583333333333333
"549",549,0
"550",550,0.0666666666666667
"551",551,0.0333333333333333
"552",552,0
"553",553,0.0499999999999999
"554",554,-0.0166666666666667
"555",555,0.0333333333333333
"556",556,0
"557",557,-0.0583333333333333
"558",558,0.025
"559",559,0.0333333333333333
"560",560,0
"561",561,0
"562",562,0.0083333333333333
"563",563,0.0583333333333333
"564",564,0.0083333333333333
"565",565,-0.0666666666666667
"566",566,-0.0166666666666667
"567",567,-0.0166666666666667
"568",568,0.0333333333333333
"569",569,0.0499999999999999
"570",570,-0.0083333333333333
"571",571,0
"572",572,-0.0083333333333333
"573",573,-0.0499999999999999
"574",574,0.0416666666666666
"575",575,0
"576",576,0.025
"577",577,0.025
"578",578,0.0666666666666667
"579",579,-0.0333333333333333
"580",580,-0.0416666666666666
"581",581,-0.025
"582",582,0.0916666666666667
"583",583,-0.025
"584",584,-0.0416666666666666
"585",585,0.0750000000000001
"586",586,0.0083333333333333
"587",587,0.0499999999999999
"588",588,0.0666666666666667
"589",589,0
"590",590,-0.025
"591",591,0.0416666666666666
"592",592,-0.0666666666666667
"593",593,-0.0083333333333333
"594",594,0.0916666666666667
"595",595,0.108333333333333
"596",596,-0.0833333333333334
"597",597,0.0166666666666667
"598",598,-0.0416666666666666
"599",599,-0.0416666666666666
"600",600,-0.0499999999999999
"601",601,0.0499999999999999
"602",602,-0.0416666666666666
"603",603,0.0499999999999999
"604",604,0.0499999999999999
"605",605,0
"606",606,-0.0166666666666667
"607",607,-0.0499999999999999
"608",608,0.0416666666666666
"609",609,-0.0499999999999999
"610",610,0.0166666666666667
"611",611,0.0499999999999999
"612",612,0.0333333333333333
"613",613,-0.0083333333333333
"614",614,-0.0333333333333333
"615",615,-0.0333333333333333
"616",616,0.0499999999999999
"617",617,-0.0333333333333333
"618",618,0.0416666666666666
"619",619,0.0083333333333333
"620",620,0.0083333333333333
"621",621,0.0166666666666667
"622",622,0.0083333333333333
"623",623,-0.025
"624",624,-0.0416666666666666
"625",625,0
"626",626,0.0583333333333333
"627",627,-0.0416666666666666
"628",628,0
"629",629,-0.0166666666666667
"630",630,-0.0416666666666666
"631",631,0.0166666666666667
"632",632,0.0499999999999999
"633",633,0.0166666666666667
"634",634,-0.0666666666666667
"635",635,-0.0083333333333333
"636",636,-0.0333333333333333
"637",637,-0.0583333333333333
"638",638,-0.0583333333333333
"639",639,0.0416666666666666
"640",640,-0.0416666666666666
"641",641,-0.0083333333333333
"642",642,0.0416666666666666
"643",643,0
"644",644,-0.0166666666666667
"645",645,0.0499999999999999
"646",646,-0.0166666666666667
"647",647,-0.0166666666666667
"648",648,-0.0499999999999999
"649",649,-0.0499999999999999
"650",650,-0.0083333333333333
"651",651,0.0916666666666667
"652",652,0
"653",653,-0.0333333333333333
"654",654,0.0333333333333333
"655",655,0.0333333333333333
"656",656,-0.0166666666666667
"657",657,-0.0583333333333333
"658",658,-0.0583333333333333
"659",659,0
"660",660,0.0166666666666667
"661",661,0.025
"662",662,0.025
"663",663,-0.0583333333333333
"664",664,0.0416666666666666
"665",665,-0.0750000000000001
"666",666,-0.025
"667",667,0.025
"668",668,0
"669",669,0.0583333333333333
"670",670,-0.0583333333333333
"671",671,0.0083333333333333
"672",672,0.0916666666666667
"673",673,0.0583333333333333
"674",674,0.0416666666666666
"675",675,0.0416666666666666
"676",676,-0.025
"677",677,0.0083333333333333
"678",678,-0.0333333333333333
"679",679,0.0083333333333333
"680",680,-0.0333333333333333
"681",681,0.0166666666666667
"682",682,-0.0666666666666667
"683",683,-0.0416666666666666
"684",684,0.0083333333333333
"685",685,-0.0083333333333333
"686",686,-0.0499999999999999
"687",687,-0.0166666666666667
"688",688,-0.0499999999999999
"689",689,-0.0083333333333333
"690",690,0.0333333333333333
"691",691,-0.0583333333333333
"692",692,-0.0333333333333333
"693",693,0
"694",694,-0.0666666666666667
"695",695,0.0583333333333333
"696",696,0.0499999999999999
"697",697,-0.0416666666666666
"698",698,-0.025
"699",699,-0.0583333333333333
"700",700,0.0666666666666667
"701",701,0.0416666666666666
"702",702,0.0833333333333334
"703",703,0.0333333333333333
"704",704,0.025
"705",705,-0.0333333333333333
"706",706,0.0750000000000001
"707",707,0.0166666666666667
"708",708,-0.025
"709",709,0.0499999999999999
"710",710,-0.0166666666666667
"711",711,-0.0583333333333333
"712",712,-0.025
"713",713,0
"714",714,-0.0416666666666666
"715",715,-0.025
"716",716,-0.0083333333333333
"717",717,0.0083333333333333
"718",718,0.0166666666666667
"719",719,0.025
"720",720,-0.0083333333333333
"721",721,-0.0166666666666667
"722",722,0.0083333333333333
"723",723,-0.0416666666666666
"724",724,-0.0083333333333333
"725",725,0.0166666666666667
"726",726,0.0333333333333333
"727",727,0.0499999999999999
"728",728,-0.1
"729",729,0.025
"730",730,-0.025
"731",731,-0.025
"732",732,0.0583333333333333
"733",733,0.0916666666666667
"734",734,0.0416666666666666
"735",735,-0.0499999999999999
"736",736,0.0333333333333333
"737",737,0.0416666666666666
"738",738,0.0416666666666666
"739",739,0.0583333333333333
"740",740,-0.0166666666666667
"741",741,0.0666666666666667
"742",742,-0.025
"743",743,0.0499999999999999
"744",744,0.0416666666666666
"745",745,0.0083333333333333
"746",746,-0.0083333333333333
"747",747,0.025
"748",748,-0.0499999999999999
"749",749,0
"750",750,0.025
"751",751,0.0333333333333333
"752",752,-0.0416666666666666
"753",753,0
"754",754,-0.0083333333333333
"755",755,-0.0499999999999999
"756",756,0.0083333333333333
"757",757,-0.0666666666666667
"758",758,-0.0416666666666666
"759",759,-0.0333333333333333
"760",760,-0.0333333333333333
"761",761,-0.0916666666666667
"762",762,0.0166666666666667
"763",763,-0.025
"764",764,0.0083333333333333
"765",765,-0.025
"766",766,0.0333333333333333
"767",767,0.0083333333333333
"768",768,0.0916666666666667
"769",769,-0.125
"770",770,-0.0166666666666667
"771",771,-0.0583333333333333
"772",772,0.0166666666666667
"773",773,0.0333333333333333
"774",774,0.0583333333333333
"775",775,0
"776",776,0.0083333333333333
"777",777,0.0583333333333333
"778",778,0.0916666666666667
"779",779,0.0083333333333333
"780",780,0.0083333333333333
"781",781,0.0166666666666667
"782",782,-0.0083333333333333
"783",783,0.0166666666666667
"784",784,-0.025
"785",785,0.0166666666666667
"786",786,0
"787",787,-0.0333333333333333
"788",788,-0.0083333333333333
"789",789,0.0083333333333333
"790",790,0.0083333333333333
"791",791,0.0083333333333333
"792",792,-0.0666666666666667
"793",793,0.0166666666666667
"794",794,-0.025
"795",795,-0.0666666666666667
"796",796,0.0166666666666667
"797",797,0.0166666666666667
"798",798,0.025
"799",799,0.0083333333333333
"800",800,0.0083333333333333
"801",801,0
"802",802,-0.0583333333333333
"803",803,-0.0416666666666666
"804",804,0.0166666666666667
"805",805,0
"806",806,0.0833333333333334
"807",807,0.0666666666666667
"808",808,-0.0333333333333333
"809",809,0
"810",810,0.0083333333333333
"811",811,-0.0083333333333333
"812",812,-0.0166666666666667
"813",813,0
"814",814,-0.0333333333333333
"815",815,-0.0083333333333333
"816",816,-0.0499999999999999
"817",817,-0.0166666666666667
"818",818,0.0083333333333333
"819",819,-0.0416666666666666
"820",820,0.0083333333333333
"821",821,0.0166666666666667
"822",822,-0.025
"823",823,-0.0166666666666667
"824",824,0.0166666666666667
"825",825,-0.0166666666666667
"826",826,-0.0499999999999999
"827",827,-0.0333333333333333
"828",828,0
"829",829,-0.0166666666666667
"830",830,-0.0416666666666666
"831",831,0.0333333333333333
"832",832,-0.025
"833",833,-0.0083333333333333
"834",834,0.025
"835",835,-0.0166666666666667
"836",836,-0.0166666666666667
"837",837,0.0333333333333333
"838",838,0.0083333333333333
"839",839,-0.0166666666666667
"840",840,-0.0583333333333333
"841",841,-0.0416666666666666
"842",842,-0.0583333333333333
"843",843,0.0499999999999999
"844",844,-0.0083333333333333
"845",845,-0.0499999999999999
"846",846,-0.0166666666666667
"847",847,0
"848",848,-0.0166666666666667
"849",849,0.0166666666666667
"850",850,0.0666666666666667
"851",851,0.0499999999999999
"852",852,0.0083333333333333
"853",853,0.025
"854",854,-0.0083333333333333
"855",855,0.116666666666667
"856",856,-0.0166666666666667
"857",857,0.0583333333333333
"858",858,0.0166666666666667
"859",859,-0.0833333333333334
"860",860,-0.0083333333333333
"861",861,0.125
"862",862,0
"863",863,0.0166666666666667
"864",864,0.025
"865",865,-0.0666666666666667
"866",866,-0.0916666666666667
"867",867,0.025
"868",868,0.0166666666666667
"869",869,-0.0166666666666667
"870",870,-0.0166666666666667
"871",871,0.0166666666666667
"872",872,0
"873",873,0
"874",874,0.0166666666666667
"875",875,0.025
"876",876,-0.025
"877",877,-0.0166666666666667
"878",878,-0.025
"879",879,0.0499999999999999
"880",880,0.0666666666666667
"881",881,-0.0583333333333333
"882",882,0
"883",883,0
"884",884,0.0083333333333333
"885",885,0.1
"886",886,0.0416666666666666
"887",887,-0.0499999999999999
"888",888,-0.0166666666666667
"889",889,0.0166666666666667
"890",890,-0.0583333333333333
"891",891,0.0083333333333333
"892",892,-0.0499999999999999
"893",893,0.025
"894",894,-0.0333333333333333
"895",895,-0.0750000000000001
"896",896,0
"897",897,0.025
"898",898,0.0333333333333333
"899",899,-0.0499999999999999
"900",900,0.0083333333333333
"901",901,-0.0416666666666666
"902",902,-0.0416666666666666
"903",903,-0.0166666666666667
"904",904,0.0083333333333333
"905",905,0
"906",906,0.0583333333333333
"907",907,0.0083333333333333
"908",908,0.0083333333333333
"909",909,0.0166666666666667
"910",910,-0.0583333333333333
"911",911,-0.025
"912",912,-0.0666666666666667
"913",913,-0.0583333333333333
"914",914,-0.0583333333333333
"915",915,-0.0416666666666666
"916",916,0.0666666666666667
"917",917,0.025
"918",918,0.025
"919",919,0.025
"920",920,0.0333333333333333
"921",921,0
"922",922,0.0666666666666667
"923",923,-0.025
"924",924,0.025
"925",925,-0.0499999999999999
"926",926,-0.025
"927",927,-0.0083333333333333
"928",928,-0.0583333333333333
"929",929,0.0333333333333333
"930",930,0.0583333333333333
"931",931,0.0583333333333333
"932",932,0.0750000000000001
"933",933,-0.0416666666666666
"934",934,0.0083333333333333
"935",935,-0.0499999999999999
"936",936,0
"937",937,-0.0916666666666667
"938",938,-0.0166666666666667
"939",939,0
"940",940,-0.0750000000000001
"941",941,-0.0083333333333333
"942",942,0.025
"943",943,-0.0166666666666667
"944",944,0.0750000000000001
"945",945,0
"946",946,0.0083333333333333
"947",947,0.025
"948",948,0.0499999999999999
"949",949,0.0333333333333333
"950",950,-0.0333333333333333
"951",951,0.0083333333333333
"952",952,0
"953",953,0
"954",954,0
"955",955,0.0333333333333333
"956",956,0.0416666666666666
"957",957,0.0333333333333333
"958",958,0.025
"959",959,-0.0083333333333333
"960",960,-0.0083333333333333
"961",961,-0.0083333333333333
"962",962,0.0166666666666667
"963",963,-0.0083333333333333
"964",964,0.0499999999999999
"965",965,0.025
"966",966,0.0166666666666667
"967",967,-0.025
"968",968,0.0583333333333333
"969",969,0.0166666666666667
"970",970,0.0750000000000001
"971",971,-0.0583333333333333
"972",972,-0.0083333333333333
"973",973,0
"974",974,-0.025
"975",975,0
"976",976,-0.0416666666666666
"977",977,-0.0416666666666666
"978",978,-0.025
"979",979,-0.0416666666666666
"980",980,-0.0166666666666667
"981",981,-0.0166666666666667
"982",982,0.025
"983",983,0.025
"984",984,-0.0333333333333333
"985",985,-0.0083333333333333
"986",986,0.0416666666666666
"987",987,-0.0750000000000001
"988",988,-0.0166666666666667
"989",989,0.0416666666666666
"990",990,-0.0083333333333333
"991",991,0.0166666666666667
"992",992,-0.0083333333333333
"993",993,-0.0333333333333333
"994",994,-0.0166666666666667
"995",995,-0.0583333333333333
"996",996,-0.0666666666666667
"997",997,0
"998",998,0.0166666666666667
"999",999,0.0333333333333333
"1000",1000,0.0333333333333333
