"","replicate","diff_perm","diff_orig"
"249",249,0.00164455855447809,-0.00782872298828052
"250",250,0.0037039675855125,-0.00782872298828052
"251",251,-0.0156544773062116,-0.00782872298828052
"252",252,0.0144128945468918,-0.00782872298828052
"253",253,-0.006181195763453,-0.00782872298828052
"254",254,0.00329208577930562,-0.00782872298828052
"255",255,-0.0131831864689702,-0.00782872298828052
"256",256,0.00329208577930562,-0.00782872298828052
"257",257,-0.00206237770138396,-0.00782872298828052
"258",258,-0.00206237770138396,-0.00782872298828052
"259",259,-0.00123861408897019,-0.00782872298828052
"260",260,-0.00865248660069429,-0.00782872298828052
"261",261,0.00246832216689186,-0.00782872298828052
"262",262,0.00947031287240907,-0.00782872298828052
"263",263,-0.00494555034483224,-0.00782872298828052
"264",264,-0.000826732282763309,-0.00782872298828052
"265",265,0.00782278564758154,-0.00782872298828052
"266",266,-0.00700495937586676,-0.00782872298828052
"267",267,-0.00741684118207364,-0.00782872298828052
"268",268,-0.00206237770138396,-0.00782872298828052
"269",269,0.00205644036068497,-0.00782872298828052
"270",270,0.00164455855447809,-0.00782872298828052
"271",271,0.0065871402289609,-0.00782872298828052
"272",272,0.0012326767482711,-0.00782872298828052
"273",273,-0.000826732282763309,-0.00782872298828052
"274",274,-0.00988813201931504,-0.00782872298828052
"275",275,0.00493961300413315,-0.00782872298828052
"276",276,0.00288020397309874,-0.00782872298828052
"277",277,-0.00782872298828052,-0.00782872298828052
"278",278,0.0037039675855125,-0.00782872298828052
"279",279,0.0012326767482711,-0.00782872298828052
"280",280,-0.000826732282763309,-0.00782872298828052
"281",281,-0.00288614131379772,-0.00782872298828052
"282",282,0.00205644036068497,-0.00782872298828052
"283",283,-0.00206237770138396,-0.00782872298828052
"284",284,-0.00370990492621159,-0.00782872298828052
"285",285,0.0111178400972367,-0.00782872298828052
"286",286,-0.00947625021310816,-0.00782872298828052
"287",287,0.0148247763530988,-0.00782872298828052
"288",288,-0.0032980231200046,-0.00782872298828052
"289",289,-0.0197732953682805,-0.00782872298828052
"290",290,0.000408913135857447,-0.00782872298828052
"291",291,-0.00947625021310816,-0.00782872298828052
"292",292,-0.00700495937586676,-0.00782872298828052
"293",293,-0.0032980231200046,-0.00782872298828052
"294",294,-0.00453366853862547,-0.00782872298828052
"295",295,0.0156485399655125,-0.00782872298828052
"296",296,0.0135891309344781,-0.00782872298828052
"297",297,0.00288020397309874,-0.00782872298828052
"298",298,0.0189435944151677,-0.00782872298828052
"299",299,-0.00288614131379772,-0.00782872298828052
"300",300,-0.00741684118207364,-0.00782872298828052
"301",301,0.0107059582910297,-0.00782872298828052
"302",302,0.00329208577930562,-0.00782872298828052
"303",303,-0.000414850476556428,-0.00782872298828052
"304",304,-0.006181195763453,-0.00782872298828052
"305",305,-0.0127713046627632,-0.00782872298828052
"306",306,-0.0111237774379357,-0.00782872298828052
"307",307,-0.000414850476556428,-0.00782872298828052
"308",308,0.00452773119792638,-0.00782872298828052
"309",309,-0.0123594228565563,-0.00782872298828052
"310",310,-0.0156544773062116,-0.00782872298828052
"311",311,0.00205644036068497,-0.00782872298828052
"312",312,0.0012326767482711,-0.00782872298828052
"313",313,-0.0103000138255219,-0.00782872298828052
"314",314,-0.00288614131379772,-0.00782872298828052
"315",315,0.00741090384137455,-0.00782872298828052
"316",316,0.0111178400972367,-0.00782872298828052
"317",317,0.0201792398337883,-0.00782872298828052
"318",318,0.00411584939171949,-0.00782872298828052
"319",319,-0.00700495937586676,-0.00782872298828052
"320",320,-0.00288614131379772,-0.00782872298828052
"321",321,0.0119416037096505,-0.00782872298828052
"322",322,-0.00412178673241848,-0.00782872298828052
"323",323,0.00288020397309874,-0.00782872298828052
"324",324,-0.00206237770138396,-0.00782872298828052
"325",325,0.0127653673220642,-0.00782872298828052
"326",326,-0.00123861408897019,-0.00782872298828052
"327",327,0.0222386488648229,-0.00782872298828052
"328",328,0.00452773119792638,-0.00782872298828052
"329",329,0.0131772491282711,-0.00782872298828052
"330",330,0.00493961300413315,-0.00782872298828052
"331",331,0.000408913135857447,-0.00782872298828052
"332",332,0.0107059582910297,-0.00782872298828052
"333",333,-0.0103000138255219,-0.00782872298828052
"334",334,0.0185317126089608,-0.00782872298828052
"335",335,0.0148247763530988,-0.00782872298828052
"336",336,0.00823466745378842,-0.00782872298828052
"337",337,-0.014006950081384,-0.00782872298828052
"338",338,0.0012326767482711,-0.00782872298828052
"339",339,0.00452773119792638,-0.00782872298828052
"340",340,0.000408913135857447,-0.00782872298828052
"341",341,-0.0135950682751771,-0.00782872298828052
"342",342,-0.00370990492621159,-0.00782872298828052
"343",343,0.00823466745378842,-0.00782872298828052
"344",344,0.00164455855447809,-0.00782872298828052
"345",345,-0.0267752860737978,-0.00782872298828052
"346",346,-0.00453366853862547,-0.00782872298828052
"347",347,-0.00370990492621159,-0.00782872298828052
"348",348,-0.00782872298828052,-0.00782872298828052
"349",349,0.000408913135857447,-0.00782872298828052
"350",350,-0.0164782409186253,-0.00782872298828052
"351",351,0.0205911216399952,-0.00782872298828052
"352",352,0.00988219467861606,-0.00782872298828052
"353",353,-0.00247425950759095,-0.00782872298828052
"354",354,0.00411584939171949,-0.00782872298828052
"355",355,0.00741090384137455,-0.00782872298828052
"356",356,-0.00123861408897019,-0.00782872298828052
"357",357,-0.00576931395724611,-0.00782872298828052
"358",358,0.014001012740685,-0.00782872298828052
"359",359,-0.00206237770138396,-0.00782872298828052
"360",360,0.00205644036068497,-0.00782872298828052
"361",361,0.0164723035779263,-0.00782872298828052
"362",362,-0.00206237770138396,-0.00782872298828052
"363",363,-0.00370990492621159,-0.00782872298828052
"364",364,-0.00906436840690117,-0.00782872298828052
"365",365,0.00741090384137455,-0.00782872298828052
"366",366,-0.00659307756965988,-0.00782872298828052
"367",367,-0.00906436840690117,-0.00782872298828052
"368",368,0.0115297219034436,-0.00782872298828052
"369",369,-0.00865248660069429,-0.00782872298828052
"370",370,-0.0189495317558668,-0.00782872298828052
"371",371,0.00493961300413315,-0.00782872298828052
"372",372,0.0164723035779263,-0.00782872298828052
"373",373,0.00947031287240907,-0.00782872298828052
"374",374,-0.0173020045310391,-0.00782872298828052
"375",375,0.0065871402289609,-0.00782872298828052
"376",376,0.0037039675855125,-0.00782872298828052
"377",377,-0.000826732282763309,-0.00782872298828052
"378",378,0.0259455851206849,-0.00782872298828052
"379",379,0.00164455855447809,-0.00782872298828052
"380",380,-0.0177138863372461,-0.00782872298828052
"381",381,-0.0103000138255219,-0.00782872298828052
"382",382,0.0037039675855125,-0.00782872298828052
"383",383,0.0201792398337883,-0.00782872298828052
"384",384,-0.0205970589806943,-0.00782872298828052
"385",385,0.014001012740685,-0.00782872298828052
"386",386,-0.00947625021310816,-0.00782872298828052
"387",387,-0.00165049589517707,-0.00782872298828052
"388",388,0.00905843106620219,-0.00782872298828052
"389",389,-0.00865248660069429,-0.00782872298828052
"390",390,0.0172960671903402,-0.00782872298828052
"391",391,0.00205644036068497,-0.00782872298828052
"392",392,-0.00412178673241848,-0.00782872298828052
"393",393,0.00329208577930562,-0.00782872298828052
"394",394,0.0181198308027538,-0.00782872298828052
"395",395,-0.0111237774379357,-0.00782872298828052
"396",396,-0.0164782409186253,-0.00782872298828052
"397",397,-0.0032980231200046,-0.00782872298828052
"398",398,-0.014006950081384,-0.00782872298828052
"399",399,0.00288020397309874,-0.00782872298828052
"400",400,0.00699902203516767,-0.00782872298828052
"401",401,0.000820794942064329,-0.00782872298828052
"402",402,0.0065871402289609,-0.00782872298828052
"403",403,-0.00906436840690117,-0.00782872298828052
"404",404,-0.00206237770138396,-0.00782872298828052
"405",405,-0.00535743215103912,-0.00782872298828052
"406",406,-0.0226564680117288,-0.00782872298828052
"407",407,-0.00824060479448752,-0.00782872298828052
"408",408,0.0107059582910297,-0.00782872298828052
"409",409,-0.000826732282763309,-0.00782872298828052
"410",410,-0.000414850476556428,-0.00782872298828052
"411",411,0.0037039675855125,-0.00782872298828052
"412",412,0.0061752584227539,-0.00782872298828052
"413",413,0.00288020397309874,-0.00782872298828052
"414",414,-0.006181195763453,-0.00782872298828052
"415",415,-0.0259515224613839,-0.00782872298828052
"416",416,0.0115297219034436,-0.00782872298828052
"417",417,-0.00247425950759095,-0.00782872298828052
"418",418,0.00823466745378842,-0.00782872298828052
"419",419,-0.021832704399315,-0.00782872298828052
"420",420,0.00164455855447809,-0.00782872298828052
"421",421,-0.0275990496862115,-0.00782872298828052
"422",422,-0.00782872298828052,-0.00782872298828052
"423",423,-0.00412178673241848,-0.00782872298828052
"424",424,-0.00535743215103912,-0.00782872298828052
"425",425,-0.00947625021310816,-0.00782872298828052
"426",426,-0.00206237770138396,-0.00782872298828052
"427",427,0.00288020397309874,-0.00782872298828052
"428",428,-0.00576931395724611,-0.00782872298828052
"429",429,-0.00123861408897019,-0.00782872298828052
"430",430,-0.00535743215103912,-0.00782872298828052
"431",431,0.0362426302758574,-0.00782872298828052
"432",432,0.017707948996547,-0.00782872298828052
"433",433,-0.00123861408897019,-0.00782872298828052
"434",434,0.0107059582910297,-0.00782872298828052
"435",435,0.0230624124772367,-0.00782872298828052
"436",436,0.0119416037096505,-0.00782872298828052
"437",437,-0.00947625021310816,-0.00782872298828052
"438",438,0.00782278564758154,-0.00782872298828052
"439",439,-0.00906436840690117,-0.00782872298828052
"440",440,0.0061752584227539,-0.00782872298828052
"441",441,0.0065871402289609,-0.00782872298828052
"442",442,-0.000414850476556428,-0.00782872298828052
"443",443,-0.000414850476556428,-0.00782872298828052
"444",444,-0.000414850476556428,-0.00782872298828052
"445",445,0.0107059582910297,-0.00782872298828052
"446",446,0.0065871402289609,-0.00782872298828052
"447",447,0.00782278564758154,-0.00782872298828052
"448",448,-0.00165049589517707,-0.00782872298828052
"449",449,0.000408913135857447,-0.00782872298828052
"450",450,-0.00206237770138396,-0.00782872298828052
"451",451,-0.00165049589517707,-0.00782872298828052
"452",452,-0.00535743215103912,-0.00782872298828052
"453",453,0.0086465492599952,-0.00782872298828052
"454",454,0.00329208577930562,-0.00782872298828052
"455",455,0.00452773119792638,-0.00782872298828052
"456",456,-0.0205970589806943,-0.00782872298828052
"457",457,0.0086465492599952,-0.00782872298828052
"458",458,0.000820794942064329,-0.00782872298828052
"459",459,0.00288020397309874,-0.00782872298828052
"460",460,0.0131772491282711,-0.00782872298828052
"461",461,-0.00988813201931504,-0.00782872298828052
"462",462,-0.00370990492621159,-0.00782872298828052
"463",463,-0.00206237770138396,-0.00782872298828052
"464",464,0.0144128945468918,-0.00782872298828052
"465",465,0.00452773119792638,-0.00782872298828052
"466",466,0.00576337661654702,-0.00782872298828052
"467",467,0.00699902203516767,-0.00782872298828052
"468",468,0.00288020397309874,-0.00782872298828052
"469",469,-0.00123861408897019,-0.00782872298828052
"470",470,-0.0119475410503496,-0.00782872298828052
"471",471,0.0111178400972367,-0.00782872298828052
"472",472,-0.000414850476556428,-0.00782872298828052
"473",473,0.0156485399655125,-0.00782872298828052
"474",474,0.00164455855447809,-0.00782872298828052
"475",475,-0.00412178673241848,-0.00782872298828052
"476",476,-0.0131831864689702,-0.00782872298828052
"477",477,-0.00906436840690117,-0.00782872298828052
"478",478,-0.00906436840690117,-0.00782872298828052
"479",479,-0.00165049589517707,-0.00782872298828052
"480",480,-0.0197732953682805,-0.00782872298828052
"481",481,0.00246832216689186,-0.00782872298828052
"482",482,0.00823466745378842,-0.00782872298828052
"483",483,-0.0189495317558668,-0.00782872298828052
"484",484,0.0107059582910297,-0.00782872298828052
"485",485,-0.000826732282763309,-0.00782872298828052
"486",486,0.00164455855447809,-0.00782872298828052
"487",487,-0.00453366853862547,-0.00782872298828052
"488",488,0.00988219467861606,-0.00782872298828052
"489",489,-0.0103000138255219,-0.00782872298828052
"490",490,-0.0115356592441426,-0.00782872298828052
"491",491,0.0065871402289609,-0.00782872298828052
"492",492,0.000408913135857447,-0.00782872298828052
"493",493,0.00205644036068497,-0.00782872298828052
"494",494,-0.000826732282763309,-0.00782872298828052
"495",495,0.00493961300413315,-0.00782872298828052
"496",496,-0.00412178673241848,-0.00782872298828052
"497",497,0.0037039675855125,-0.00782872298828052
"498",498,-0.00659307756965988,-0.00782872298828052
"499",499,-0.0156544773062116,-0.00782872298828052
"500",500,-0.0127713046627632,-0.00782872298828052
"501",501,-0.00741684118207364,-0.00782872298828052
"502",502,0.0037039675855125,-0.00782872298828052
"503",503,-0.0152425955000046,-0.00782872298828052
"504",504,-0.00535743215103912,-0.00782872298828052
"505",505,0.00288020397309874,-0.00782872298828052
"506",506,0.0012326767482711,-0.00782872298828052
"507",507,0.00699902203516767,-0.00782872298828052
"508",508,0.0127653673220642,-0.00782872298828052
"509",509,-2.96867034954573e-06,-0.00782872298828052
"510",510,-0.0131831864689702,-0.00782872298828052
"511",511,-0.00123861408897019,-0.00782872298828052
"512",512,0.00164455855447809,-0.00782872298828052
"513",513,0.0037039675855125,-0.00782872298828052
"514",514,0.0061752584227539,-0.00782872298828052
"515",515,-0.00824060479448752,-0.00782872298828052
"516",516,-0.006181195763453,-0.00782872298828052
"517",517,0.00493961300413315,-0.00782872298828052
"518",518,-0.00782872298828052,-0.00782872298828052
"519",519,0.0012326767482711,-0.00782872298828052
"520",520,-0.00988813201931504,-0.00782872298828052
"521",521,-0.00123861408897019,-0.00782872298828052
"522",522,-0.00412178673241848,-0.00782872298828052
"523",523,0.0102940764848229,-0.00782872298828052
"524",524,-0.00123861408897019,-0.00782872298828052
"525",525,-0.00947625021310816,-0.00782872298828052
"526",526,0.0156485399655125,-0.00782872298828052
"527",527,0.00288020397309874,-0.00782872298828052
"528",528,-0.0144188318875909,-0.00782872298828052
"529",529,0.014001012740685,-0.00782872298828052
"530",530,-0.0111237774379357,-0.00782872298828052
"531",531,-0.00659307756965988,-0.00782872298828052
"532",532,0.00246832216689186,-0.00782872298828052
"533",533,0.000820794942064329,-0.00782872298828052
"534",534,0.00535149481034014,-0.00782872298828052
"535",535,-0.00947625021310816,-0.00782872298828052
"536",536,0.00576337661654702,-0.00782872298828052
"537",537,-0.0119475410503496,-0.00782872298828052
"538",538,0.00782278564758154,-0.00782872298828052
"539",539,0.000820794942064329,-0.00782872298828052
"540",540,0.00988219467861606,-0.00782872298828052
"541",541,-0.0131831864689702,-0.00782872298828052
"542",542,0.000408913135857447,-0.00782872298828052
"543",543,0.0127653673220642,-0.00782872298828052
"544",544,-0.0103000138255219,-0.00782872298828052
"545",545,-2.96867034954573e-06,-0.00782872298828052
"546",546,-0.00824060479448752,-0.00782872298828052
"547",547,-0.0115356592441426,-0.00782872298828052
"548",548,-0.0111237774379357,-0.00782872298828052
"549",549,0.0065871402289609,-0.00782872298828052
"550",550,0.00288020397309874,-0.00782872298828052
"551",551,-0.00782872298828052,-0.00782872298828052
"552",552,-0.00370990492621159,-0.00782872298828052
"553",553,0.0164723035779263,-0.00782872298828052
"554",554,0.00246832216689186,-0.00782872298828052
"555",555,0.00823466745378842,-0.00782872298828052
"556",556,-0.00494555034483224,-0.00782872298828052
"557",557,0.0086465492599952,-0.00782872298828052
"558",558,-0.00988813201931504,-0.00782872298828052
"559",559,0.00493961300413315,-0.00782872298828052
"560",560,0.00576337661654702,-0.00782872298828052
"561",561,0.0111178400972367,-0.00782872298828052
"562",562,-0.00165049589517707,-0.00782872298828052
"563",563,-0.00123861408897019,-0.00782872298828052
"564",564,0.0061752584227539,-0.00782872298828052
"565",565,0.0086465492599952,-0.00782872298828052
"566",566,0.0115297219034436,-0.00782872298828052
"567",567,-0.00782872298828052,-0.00782872298828052
"568",568,0.00782278564758154,-0.00782872298828052
"569",569,0.0102940764848229,-0.00782872298828052
"570",570,0.00411584939171949,-0.00782872298828052
